event_id,player_id,player_name,competition,match_id,match_date_utc,match_label,team_id,team_name,opponent_name,match_period,event_sec,event_name,sub_event_name,start_x,start_y,end_x,end_y,tag_ids,tag_labels
214479845,346101,Trent Alexander-Arnold,England,2499887,2017-12-13 20:00:00,"Liverpool - West Bromwich Albion, 0 - 0",1612,Liverpool,West Bromwich Albion,1H,2235.734071,Pass,Cross,80,90,94,43,402|1801,Right|accurate
214480382,346101,Trent Alexander-Arnold,England,2499887,2017-12-13 20:00:00,"Liverpool - West Bromwich Albion, 0 - 0",1612,Liverpool,West Bromwich Albion,2H,708.690357,Pass,Cross,83,74,92,38,302|402|801|1801,keyPass|Right|high|accurate
214480420,346101,Trent Alexander-Arnold,England,2499887,2017-12-13 20:00:00,"Liverpool - West Bromwich Albion, 0 - 0",1612,Liverpool,West Bromwich Albion,2H,841.0293419999998,Pass,Cross,91,91,90,51,402|1801,Right|accurate
214480696,346101,Trent Alexander-Arnold,England,2499887,2017-12-13 20:00:00,"Liverpool - West Bromwich Albion, 0 - 0",1612,Liverpool,West Bromwich Albion,2H,1942.8871339999996,Pass,Cross,76,90,90,11,402|801|1801,Right|high|accurate
214480704,346101,Trent Alexander-Arnold,England,2499887,2017-12-13 20:00:00,"Liverpool - West Bromwich Albion, 0 - 0",1612,Liverpool,West Bromwich Albion,2H,1961.5316830000002,Pass,Cross,66,91,89,64,402|801|1801,Right|high|accurate
217542936,346101,Trent Alexander-Arnold,England,2499913,2017-12-26 17:30:00,"Liverpool - Swansea City, 5 - 0",1612,Liverpool,Swansea City,1H,2015.403449,Pass,Cross,86,93,93,63,402|801|1801,Right|high|accurate
217543018,346101,Trent Alexander-Arnold,England,2499913,2017-12-26 17:30:00,"Liverpool - Swansea City, 5 - 0",1612,Liverpool,Swansea City,1H,2282.456577,Pass,Cross,88,86,86,9,402|801|1802,Right|high|not accurate
217543075,346101,Trent Alexander-Arnold,England,2499913,2017-12-26 17:30:00,"Liverpool - Swansea City, 5 - 0",1612,Liverpool,Swansea City,1H,2415.680872,Pass,Cross,89,88,96,30,402|801|1801,Right|high|accurate
217543342,346101,Trent Alexander-Arnold,England,2499913,2017-12-26 17:30:00,"Liverpool - Swansea City, 5 - 0",1612,Liverpool,Swansea City,2H,129.77783099999988,Pass,Cross,78,93,88,52,402|801|1801,Right|high|accurate
217543547,346101,Trent Alexander-Arnold,England,2499913,2017-12-26 17:30:00,"Liverpool - Swansea City, 5 - 0",1612,Liverpool,Swansea City,2H,1088.5014899999996,Pass,Cross,96,84,0,0,402|801|1802,Right|high|not accurate
217543867,346101,Trent Alexander-Arnold,England,2499913,2017-12-26 17:30:00,"Liverpool - Swansea City, 5 - 0",1612,Liverpool,Swansea City,2H,2222.4070009999996,Pass,Cross,88,77,90,71,402|1801,Right|accurate
217543994,346101,Trent Alexander-Arnold,England,2499913,2017-12-26 17:30:00,"Liverpool - Swansea City, 5 - 0",1612,Liverpool,Swansea City,2H,2716.087824,Pass,Cross,94,87,93,50,402|801|1802,Right|high|not accurate
218436467,346101,Trent Alexander-Arnold,England,2499931,2018-01-01 15:00:00,"Burnley - Liverpool, 1 - 2",1612,Liverpool,Burnley,1H,1714.412223,Pass,Cross,65,95,87,66,402|801|1802,Right|high|not accurate
