event_id,player_id,player_name,competition,match_id,match_date_utc,match_label,team_id,team_name,opponent_name,match_period,event_sec,event_name,sub_event_name,start_x,start_y,end_x,end_y,tag_ids,tag_labels
206837729,3310,Marcelo Vieira da Silva Júnior,Spain,2565664,2017-11-18 19:45:00,"Atl\u00e9tico Madrid - Real Madrid, 0 - 0",675,Real Madrid,Atl\u00e9tico Madrid,2H,801.2755710000001,Pass,Cross,86,13,84,43,401|1801,Left|accurate
206838097,3310,Marcelo Vieira da Silva Júnior,Spain,2565664,2017-11-18 19:45:00,"Atl\u00e9tico Madrid - Real Madrid, 0 - 0",675,Real Madrid,Atl\u00e9tico Madrid,2H,2323.0935449999997,Pass,Cross,93,16,91,38,401|1802,Left|not accurate
206838145,3310,Marcelo Vieira da Silva Júnior,Spain,2565664,2017-11-18 19:45:00,"Atl\u00e9tico Madrid - Real Madrid, 0 - 0",675,Real Madrid,Atl\u00e9tico Madrid,2H,2479.904426,Pass,Cross,78,7,100,100,401|2101|1802,Left|blocked|not accurate
206838238,3310,Marcelo Vieira da Silva Júnior,Spain,2565664,2017-11-18 19:45:00,"Atl\u00e9tico Madrid - Real Madrid, 0 - 0",675,Real Madrid,Atl\u00e9tico Madrid,2H,2770.6686250000002,Pass,Cross,77,17,90,66,402|801|1801,Right|high|accurate
209068762,3310,Marcelo Vieira da Silva Júnior,Spain,2565673,2017-11-25 15:15:00,"Real Madrid - M\u00e1laga, 3 - 2",675,Real Madrid,M\u00e1laga,1H,105.76404500000001,Pass,Cross,79,3,87,39,302|401|801|1801,keyPass|Left|high|accurate
209068853,3310,Marcelo Vieira da Silva Júnior,Spain,2565673,2017-11-25 15:15:00,"Real Madrid - M\u00e1laga, 3 - 2",675,Real Madrid,M\u00e1laga,1H,332.601351,Pass,Cross,73,17,98,67,401|801|1802,Left|high|not accurate
209068914,3310,Marcelo Vieira da Silva Júnior,Spain,2565673,2017-11-25 15:15:00,"Real Madrid - M\u00e1laga, 3 - 2",675,Real Madrid,M\u00e1laga,1H,531.474126,Pass,Cross,87,6,95,61,302|401|801|1801,keyPass|Left|high|accurate
209069405,3310,Marcelo Vieira da Silva Júnior,Spain,2565673,2017-11-25 15:15:00,"Real Madrid - M\u00e1laga, 3 - 2",675,Real Madrid,M\u00e1laga,1H,2428.557008,Pass,Cross,72,12,0,0,401|801|1802,Left|high|not accurate
209069736,3310,Marcelo Vieira da Silva Júnior,Spain,2565673,2017-11-25 15:15:00,"Real Madrid - M\u00e1laga, 3 - 2",675,Real Madrid,M\u00e1laga,2H,583.71506,Pass,Cross,78,12,0,0,401|2101|1802,Left|blocked|not accurate
209069929,3310,Marcelo Vieira da Silva Júnior,Spain,2565673,2017-11-25 15:15:00,"Real Madrid - M\u00e1laga, 3 - 2",675,Real Madrid,M\u00e1laga,2H,1104.5837490000004,Pass,Cross,95,27,0,0,401|2101|1802,Left|blocked|not accurate
209070123,3310,Marcelo Vieira da Silva Júnior,Spain,2565673,2017-11-25 15:15:00,"Real Madrid - M\u00e1laga, 3 - 2",675,Real Madrid,M\u00e1laga,2H,1592.0973709999998,Pass,Cross,88,14,91,46,401|1802,Left|not accurate
211071404,3310,Marcelo Vieira da Silva Júnior,Spain,2565687,2017-12-02 19:45:00,"Athletic Club - Real Madrid, 0 - 0",675,Real Madrid,Athletic Club,1H,53.48020100000002,Pass,Cross,83,12,91,58,401|801|1802,Left|high|not accurate
211071816,3310,Marcelo Vieira da Silva Júnior,Spain,2565687,2017-12-02 19:45:00,"Athletic Club - Real Madrid, 0 - 0",675,Real Madrid,Athletic Club,1H,1487.958504,Pass,Cross,78,8,89,57,401|801|1802,Left|high|not accurate
211071959,3310,Marcelo Vieira da Silva Júnior,Spain,2565687,2017-12-02 19:45:00,"Athletic Club - Real Madrid, 0 - 0",675,Real Madrid,Athletic Club,1H,1956.283969,Pass,Cross,96,15,91,39,401|801|1802,Left|high|not accurate
211072009,3310,Marcelo Vieira da Silva Júnior,Spain,2565687,2017-12-02 19:45:00,"Athletic Club - Real Madrid, 0 - 0",675,Real Madrid,Athletic Club,1H,2149.960742,Pass,Cross,85,19,94,67,302|402|801|1801,keyPass|Right|high|accurate
211072551,3310,Marcelo Vieira da Silva Júnior,Spain,2565687,2017-12-02 19:45:00,"Athletic Club - Real Madrid, 0 - 0",675,Real Madrid,Athletic Club,2H,989.9742939999996,Pass,Cross,73,18,88,41,401|801|1802,Left|high|not accurate
211072694,3310,Marcelo Vieira da Silva Júnior,Spain,2565687,2017-12-02 19:45:00,"Athletic Club - Real Madrid, 0 - 0",675,Real Madrid,Athletic Club,2H,1541.680289,Pass,Cross,77,3,100,100,401|801|1802,Left|high|not accurate
